msa,name,name_norm,tier,city,state,zip,source_form_d,source_sbir,source_nih,form_d_filings,sbir_awards,sbir_total_usd,nih_grants,nih_total_usd,year_incorp,entity_type,industry,cik,uei,duns,website,employees,sbir_first_year,sbir_last_year
pittsburgh,FTI,fti,confirmed_grant,Pittsburgh,PA,15238,False,True,False,0.0,1.0,92530.0,0.0,0.0,,,,,,,,14,2005,2005
pittsburgh,"FURANICA, INC.",furanica,confirmed_grant,PITTSBURGH,PA,15215,False,True,True,0.0,3.0,817656.0,4.0,1111199.0,,,,,EXSNSDEFJVZ1,080472489,https://www.furanica.com,2,2018,2023
pittsburgh,Fluorometrix Biomedical Company ,fluorometrix biomedical,confirmed_grant,Pittsburgh,PA,15219-2002,False,True,True,0.0,1.0,149674.0,1.0,149674.0,,,,,,079472599,,3,2016,2016
pittsburgh,"Four Growers, Inc.",four growers,confirmed_grant,Pittsburgh,PA,15213-1451,False,True,False,0.0,1.0,99991.0,0.0,0.0,,,,,,080854977,,2,2018,2018
pittsburgh,"Frac Biologics, Inc.",frac biologics,confirmed_grant,Pittsburgh,PA,15219-2024,False,True,False,0.0,1.0,100000.0,0.0,0.0,,,,,,965447654,,8,2011,2011
pittsburgh,Frontier Systems Inc.,frontier systems,confirmed_grant,Pittsburgh,PA,15219,False,True,False,0.0,0.0,284571.0,0.0,0.0,,,,,,,,,1992,1996
pittsburgh,"GDGS, LLC",gdgs,confirmed_grant,Zelienople,PA,16063-1143,False,True,False,0.0,1.0,140000.0,0.0,0.0,,,,,QKLAG9ARE793,117399355,,14,2020,2020
pittsburgh,"GECKO ROBOTICS, INC.",gecko robotics,confirmed_grant,PITTSBURGH,PA,15212-5359,False,True,False,0.0,4.0,4010194.0,0.0,0.0,,,,,CX24D5JYEKM8,017842855,http://www.geckorobotics.com,295,2019,2024
pittsburgh,"GLUCOSE SENSING TECHNOLOGIES, LLC",glucose sensing technologies,confirmed_grant,PITTSBURGH,PA,15235,False,True,False,0.0,2.0,198626.0,0.0,0.0,,,,,,,,,2004,2006
pittsburgh,GMS Technologies,gms technologies,confirmed_grant,Cranberry Township,PA,16066,False,True,False,0.0,0.0,69932.0,0.0,0.0,,,,,,,,,1998,1998
pittsburgh,Gas Desulfurization,gas desulfurization,confirmed_grant,Pittsburgh,PA,15229,False,True,False,0.0,0.0,49998.0,0.0,0.0,,,,,,,,,1986,1986
pittsburgh,"Genus Research Group, LLC",genus research,confirmed_grant,Pittsburgh,PA,15213,False,True,False,0.0,2.0,1955879.73,0.0,0.0,,,,,P2P5FZ47D5W1,,https://www.genusresearch.com,4,2024,2025
pittsburgh,Gnostic Communications,gnostic communications,confirmed_grant,Pittsburgh,PA,15220 0443,False,True,False,0.0,1.0,97431.0,0.0,0.0,,,,,,125991088,,1,2004,2004
pittsburgh,"Grid Fruit, LLC",grid fruit,confirmed_grant,Pittsburgh,PA,15206-3740,False,True,False,0.0,2.0,1299975.24,0.0,0.0,,,,,S495KZF9AND3,117067560,https://www.gridfruit.com/,3,2020,2021
pittsburgh,H Quest Vanguard Inc ,h quest vanguard,confirmed_grant,PITTSBURGH,PA,15238-1333,False,True,False,0.0,6.0,2091473.5,0.0,0.0,,,,,QKNAHJATL1M6,079321088,http://www.h-quest.com,7,2016,2021
pittsburgh,HAMR INDUSTRIES LLC,hamr industries,confirmed_grant,CLINTON,PA,15026-1946,False,True,False,0.0,13.0,5837244.07,0.0,0.0,,,,,ZRNGHLLGKFD6,080380878,https://www.hamrindustries.com,6,2017,2025
pittsburgh,"HEBI ROBOTICS, INC.",hebi robotics,confirmed_grant,PITTSBURGH,PA,15213-1074,False,True,False,0.0,4.0,2036786.74,0.0,0.0,,,,,HMZZU1H8MXR7,079352702,https://www.hebirobotics.com/,15,2022,2025
pittsburgh,HEDIN ENVIRONMENTAL INC,hedin environmental,confirmed_grant,PITTSBURGH,PA,15228-2268,False,True,False,0.0,2.0,752910.0,0.0,0.0,,,,,LWKZLKYFNQY1,883538076,www.hedinenv.com,5,1995,2021
pittsburgh,"HESTON CONSULTING CO., INC.",heston consulting,confirmed_grant,West Mifflin,PA,15122,False,True,False,0.0,2.0,1185590.0,0.0,0.0,,,,,,,,,1997,1999
pittsburgh,HUMAN MOTION TECHNOLOGIES LLC,human motion technologies,confirmed_grant,PITTSBURGH,PA,15238-1332,False,True,False,0.0,1.0,248799.0,0.0,0.0,,,,,K3K7Y78RMX83,079811497,https://www.humotech.com,14,2020,2020
pittsburgh,Hera Global Tech Inc.,hera global tech,confirmed_grant,Pittsburgh,PA,15218-1319,False,True,False,0.0,1.0,255880.0,0.0,0.0,,,,,HDLCD3N3CXH5,081252126,,3,2020,2020
pittsburgh,"Hikari Labs, Inc.",hikari labs,confirmed_grant,Pittsburgh,PA,15213-3715,False,True,False,0.0,1.0,225000.0,0.0,0.0,,,,,C23QENTRZCT4,081183834,,4,2020,2020
pittsburgh,IBACOS INC,ibacos,confirmed_grant,PITTSBURGH,PA,15222-4502,False,True,False,0.0,4.0,4256246.0,0.0,0.0,,,,,R61JV9ABM815,803842038,,26,2021,2024
pittsburgh,"ID4PHARMA, LLC",id4pharma,confirmed_grant,Bridgeville,PA,15017,False,True,True,0.0,2.0,2300000.0,4.0,2306840.0,,,,,YP7FECLGFPU5,079195995,,3,2017,2018
pittsburgh,"IMMUNETRICS, INC.",immunetrics,confirmed_grant,PITTSBURGH,PA,15213,False,True,False,0.0,1.0,100000.0,0.0,0.0,,,,,,,,,2002,2002
pittsburgh,"INDEPENDENT CONCEPTS, INC.",independent concepts,confirmed_grant,BEAVER FALLS,PA,15010,False,True,False,0.0,1.0,96063.0,0.0,0.0,,,,,,,,,2002,2002
pittsburgh,INDUSTRIAL LEARNING SYSTEMS INC,industrial learning systems,confirmed_grant,ALLISON PARK,PA,15101-1568,False,True,False,0.0,2.0,298500.0,0.0,0.0,,,,,,786729561,,4,2009,2012
pittsburgh,"INNOVACEUTICALS, INC.",innovaceuticals,confirmed_grant,PITTSBURGH,PA,15213,False,True,False,0.0,1.0,99999.0,0.0,0.0,,,,,,,,,2002,2002
pittsburgh,"INTERPHASE MATERIALS, INC",interphase materials,confirmed_grant,PITTSBURGH,PA,15223-1719,False,True,False,0.0,9.0,2643022.55,0.0,0.0,,,,,NC92CVFR9ZP9,079997344,www.biointerphase.com,3,2016,2025
pittsburgh,"INTERSCOPE TECHNOLOGIES, INC.",interscope technologies,confirmed_grant,WEXFORD,PA,15090,False,True,False,0.0,1.0,118900.0,0.0,0.0,,,,,,,,,2004,2004
pittsburgh,INTRIGUE TECHNOLOGIES INC.,intrigue technologies,confirmed_grant,PITTSBURGH,PA,15241-2028,False,True,False,0.0,1.0,749996.0,0.0,0.0,,,,,,111424318,http://www.intriguetek.com,2,2007,2007
pittsburgh,"INVIVOMON, INC.",invivomon,confirmed_grant,PITTSBURGH,PA,15218,False,True,False,0.0,2.0,301078.0,0.0,0.0,,,,,,829566830,,2,2010,2010
pittsburgh,"IRIMSENS, LLC",irimsens,confirmed_grant,PITTSBURGH,PA,15289-0001,False,True,False,0.0,2.0,838815.0,0.0,0.0,,,,,GAXHG9LKUB38,362810496,,3,2006,2008
pittsburgh,Ii-vi Inc.,ii vi,confirmed_grant,Saxonburg,PA,16056,False,True,False,0.0,0.0,2518414.0,0.0,0.0,,,,,,,,24,1984,1993
pittsburgh,Incremental Systems Corp,incremental systems,confirmed_grant,Pittsburgh,PA,15213,False,True,False,0.0,0.0,109330.0,0.0,0.0,,,,,,,,17,1985,1988
pittsburgh,Industrynet Corp.on,industrynet on,confirmed_grant,Pittsburgh,PA,15238,False,True,False,0.0,0.0,49723.0,0.0,0.0,,,,,,,,,1996,1996
pittsburgh,"InnoH2O Solutions, LLC",innoh2o solutions,confirmed_grant,Somerset,PA,15501-6947,False,True,False,0.0,2.0,757466.0,0.0,0.0,,,,,ULBAJR1NJR13,080646155,https://www.innoh2osolutions.com,3,2021,2022
pittsburgh,Innovalgae,innovalgae,confirmed_grant,Pittsburgh,PA,15209,False,True,False,0.0,1.0,224835.0,0.0,0.0,,,,,,,,3,2016,2016
pittsburgh,"Innovesca, LLC",innovesca,confirmed_grant,Pittsburgh,PA,15219-5544,False,True,False,0.0,1.0,149987.0,0.0,0.0,,,,,,078680202,www.innovesca.com,3,2013,2013
pittsburgh,Integran Technologies U.S.A. Inc.,integran technologies u s a,confirmed_grant,Pittsburgh,PA,15241,False,True,False,0.0,21.0,3105143.0,0.0,0.0,,,,,,175305841,,0,2006,2012
pittsburgh,"Inteligistics, Inc.",inteligistics,confirmed_grant,Pittsburgh,PA,-,False,True,False,0.0,3.0,1596434.0,0.0,0.0,,,,,,145237454,www.inteligistics.com,5,2005,2010
pittsburgh,Interbots LLC,interbots,confirmed_grant,Pittsburgh,PA,15206-3025,False,True,False,0.0,1.0,146639.0,0.0,0.0,,,,,,965740249,,5,2012,2012
pittsburgh,Intermet Technology,intermet technology,confirmed_grant,Georgetown,PA,15043,False,True,False,0.0,0.0,35774.0,0.0,0.0,,,,,,,,,1991,1991
pittsburgh,International Intelligent Informatics Solution Laboratory LLC,international intelligent informatics solution laboratory,confirmed_grant,SEWICKLEY,PA,15143-8692,False,True,False,0.0,2.0,1140681.0,0.0,0.0,,,,,YB5USAMYWU23,942724142,,6,2015,2018
pittsburgh,Intrigue,intrigue,confirmed_grant,Pittsburgh,PA,15241 0202,False,True,False,0.0,1.0,599959.0,0.0,0.0,,,,,,,,3,2004,2005
pittsburgh,JWMC LLC,jwmc,confirmed_grant,Pittsburgh,PA,15206,False,True,False,0.0,2.0,349404.0,0.0,0.0,,,,,,828916432,,2,2010,2013
pittsburgh,"Journey Robotics, Inc",journey robotics,confirmed_grant,Mars,PA,16046,False,True,False,0.0,1.0,139888.0,0.0,0.0,,,,,DODQHLGVFUGJ,,,8,2025,2025
pittsburgh,"K2T, Inc.",k2t,confirmed_grant,Duquesne,PA,15110,False,True,False,0.0,0.0,1634109.0,0.0,0.0,,,,,,,,14,1993,1997
pittsburgh,KEF ROBOTICS INC,kef robotics,confirmed_grant,Pittsburgh,PA,15206,False,True,False,0.0,9.0,5939077.88,0.0,0.0,,,,,ND14Y6VSGRY1,100502653,https://www.kefrobotics.com/,20,2020,2025
pittsburgh,"Kairon Connect, PBC",kairon connect,confirmed_grant,Wexford,PA,15090,False,True,False,0.0,1.0,100000.0,0.0,0.0,,,,,PVUFR479SNJ5,,kairon.app,1,2025,2025
pittsburgh,Kan Kote Inc,kan kote,confirmed_grant,Parker,PA,16049,False,True,False,0.0,0.0,49720.0,0.0,0.0,,,,,,,,9,1986,1986
pittsburgh,Karamalidis Extraction Technologies,karamalidis extraction technologies,confirmed_grant,Pittsburgh,PA,15217-1210,False,True,False,0.0,1.0,150000.0,0.0,0.0,,,,,,079665804,,1,2015,2015
pittsburgh,"Kit Solutions, Inc.",kit solutions,confirmed_grant,PITTSBURGH,PA,15237-,False,True,False,0.0,4.0,2424878.0,0.0,0.0,,,,,,,,,2002,2012
pittsburgh,Kurt J. Lesker Company,kurt j lesker,confirmed_grant,Clairton,PA,15025 2734,False,True,False,0.0,3.0,945395.0,0.0,0.0,,,,,E2JQUCNKLE93,014979595,,300,1993,2009
pittsburgh,"LANCORP ADVANCED SYSTEMS, INC.",lancorp advanced systems,confirmed_grant,Oakdale,PA,15071,False,True,False,0.0,8.0,2195708.0,0.0,0.0,,,,,,094084790,,5,1999,2004
pittsburgh,LATTUS INC,lattus,confirmed_grant,BUTLER,PA,16002-0649,False,True,False,0.0,2.0,1160124.0,0.0,0.0,,,,,W3NWQLLTBYZ4,116999313,https://www.Lattus.com,1,2023,2024
pittsburgh,LEAFICIENT INC,leaficient,confirmed_grant,EVANS CITY,PA,16033,False,True,False,0.0,1.0,274525.0,0.0,0.0,,,,,HGF4SFELUFJ7,118748252,,3,2023,2023
pittsburgh,LEGION LABS LLC ,legion labs,confirmed_grant,Pittsburgh,PA,15217-1326,False,True,False,0.0,1.0,150000.0,0.0,0.0,,,,,,079267131,,2,2015,2015
pittsburgh,LIFEWARE LABS LLC,lifeware labs,confirmed_grant,PITTSBURGH,PA,15208-2598,False,True,False,0.0,6.0,6358833.7,0.0,0.0,,,,,QBT2ZA8C95C8,081045067,https://www.lifewarelabs.com,7,2017,2024
pittsburgh,"LIG SCIENCES , INC",lig sciences,confirmed_grant,EXPORT,PA,15632-8905,False,True,False,0.0,10.0,3750640.0,0.0,0.0,,,,,YDZ8J5QZLYQ3,611743290,www.ligsciences.com,4,2006,2014
pittsburgh,LINC Design LLC,linc design,confirmed_grant,Verona,PA,15147-,False,True,False,0.0,1.0,74950.0,0.0,0.0,,,,,,042499851,,,2012,2012
pittsburgh,LIQUID ION SOLUTIONS LLC,liquid ion solutions,confirmed_grant,PITTSBURGH,PA,15205-1422,False,True,False,0.0,4.0,854700.52,0.0,0.0,,,,,F9LGJ8QLFBF7,079604972,www.liq-ion.com,4,2021,2025
pittsburgh,LIQUID X PRINTED METALS INC,liquid x printed metals,confirmed_grant,PITTSBURGH,PA,15275-1002,False,True,False,0.0,2.0,274821.0,0.0,0.0,,,,,KTYLMRF7PPY4,068500899,http://www.liquid-x.com,6,2015,2019
pittsburgh,LOVELACE AI INC.,lovelace ai,confirmed_grant,PITTSBURGH,PA,15217-1013,False,True,False,0.0,1.0,74993.0,0.0,0.0,,,,,KL3TSC8FHCF9,,https://www.lovelace-ai.com/,20,2025,2025
pittsburgh,"LUCA AI, LLC",luca ai,confirmed_grant,Gibsonia,PA,15044,False,True,False,0.0,1.0,304935.0,0.0,0.0,,,,,M12ZMJTVCBL5,,https://LUCA.ai,2,2025,2025
pittsburgh,"Laurel Software, Inc.",laurel software,confirmed_grant,Acme,PA,15610,False,True,False,0.0,1.0,49574.0,0.0,0.0,,,,,,,,,1995,1995
pittsburgh,"LeanFM Technologies, Inc.",leanfm technologies,confirmed_grant,Pittsburgh,PA,15212,False,True,False,0.0,2.0,890277.0,0.0,0.0,,,,,Z7PTJ1A8U7P8,079867374,http://www.leanfmtech.com,6,2016,2017
pittsburgh,Ley & Co Inc.,ley,confirmed_grant,Wexford,PA,15090,False,True,False,0.0,0.0,50000.0,0.0,0.0,,,,,,,,,1993,1993
pittsburgh,Lightside Labs LLC,lightside labs,confirmed_grant,Pittsburgh,PA,15232-,False,True,False,0.0,1.0,150000.0,0.0,0.0,,,,,GKZAA4FCY6F1,079200266,,,2014,2014
pittsburgh,"Long Electromagnetics, Inc.",long electromagnetics,confirmed_grant,Pittsburgh,PA,15219,False,True,False,0.0,6.0,2408205.0,0.0,0.0,,,,,,003124943,,22,2001,2005
pittsburgh,LumiShield Technologies Incorporated,lumishield technologies,confirmed_grant,Pittsburgh,PA,15205-1422,False,True,False,0.0,5.0,1140719.0,0.0,0.0,,,,,ZKELDAL9BPB1,079525289,www.lumishieldtech.com,4,2016,2022
pittsburgh,MAGNIFY BIOSCIENCES INC.,magnify biosciences,confirmed_grant,SEWICKLEY,PA,15143-8557,False,True,True,0.0,2.0,1183119.0,2.0,908121.0,,,,,UYGVDZDSW9Q3,,https://magnifybiosci.com/,0,2024,2024
pittsburgh,MAPLESS AI INC,mapless ai,confirmed_grant,PITTSBURGH,PA,15237-4033,False,True,False,0.0,2.0,1225000.0,0.0,0.0,,,,,M78GMKDJYT29,117481972,https://mapless.ai/,7,2020,2023
pittsburgh,MARINUS ANALYTICS LLC,marinus analytics,confirmed_grant,PITTSBURGH,PA,15213-3715,False,True,False,0.0,2.0,899833.0,0.0,0.0,,,,,YGMKJ674F9N3,079410657,,4,2016,2017
pittsburgh,MAYA DESIGN,maya design,confirmed_grant,Pittsburgh,PA,15222-1220,False,True,False,0.0,5.0,2642337.0,0.0,0.0,,,,,,782501597,http://www.maya.com,59,1992,2004
pittsburgh,MEDIA AND PROCESS TECHNOLOGY INC,media and process technology,confirmed_grant,PITTSBURGH,PA,15238-1368,False,True,False,0.0,35.0,14840831.0,0.0,0.0,,,,,LGMJYLCKDC78,802071662,,12,1995,2024
pittsburgh,"METAL POWDER WORKS, LLC",metal powder works,confirmed_grant,CLINTON,PA,15026-1946,False,True,False,0.0,1.0,139792.0,0.0,0.0,,,,,WLK5HSX663F9,117103992,https://www.metalpowderworks.com,5,2021,2021
pittsburgh,"MINDTRACE TECHNOLOGIES, INC.",mindtrace technologies,confirmed_grant,PITTSBURGH,PA,15222-3110,False,True,True,0.0,3.0,3480077.0,3.0,2023086.0,,,,,JJLSF85CJKS5,117524383,,3,2022,2025
pittsburgh,"MODELLION SYSTEMS, INC.",modellion systems,confirmed_grant,Monroeville,PA,15146,False,True,False,0.0,5.0,1118939.0,0.0,0.0,,,,,,135269731,,3,2004,2006
pittsburgh,"MS2 Array, LLC",ms2 array,confirmed_grant,PIttsburgh,PA,15203-1721,False,True,True,0.0,1.0,221811.0,1.0,221811.0,,,,,VTKLPMY94N45,079379617,www.ms2array.com,1,2017,2017
pittsburgh,MSA PROCESS AUTOMATION,msa process automation,confirmed_grant,PITTSBURGH,PA,15206,False,True,False,0.0,0.0,99731.0,0.0,0.0,,,,,,,,,1999,1999
pittsburgh,Magnascreen Corp.,magnascreen,confirmed_grant,Pittsburgh,PA,15238,False,True,False,0.0,0.0,49950.0,0.0,0.0,,,,,,,,,1993,1993
pittsburgh,Management Science,management science,confirmed_grant,Pittsburgh,PA,15206,False,True,False,0.0,0.0,192860.0,0.0,0.0,,,,,,,,,1996,1996
pittsburgh,Marshall Elevator,marshall elevator,confirmed_grant,Pittsburgh,PA,15203,False,True,False,0.0,1.0,574729.0,0.0,0.0,,,,,,,,,2004,2005
pittsburgh,Maya Viz,maya viz,confirmed_grant,Pittsburgh,PA,15203,False,True,False,0.0,1.0,500000.0,0.0,0.0,,,,,MCQFBVMKGDJ8,073406857,,30,2003,2003
pittsburgh,"Medical Systems Associates,",medical systems associates,confirmed_grant,Pittsburgh,PA,15213,False,True,False,0.0,1.0,87502.0,0.0,0.0,,,,,,,,,1997,1997
pittsburgh,Mercury L.p.e. Co Inc.,mercury l p e,confirmed_grant,Pittsburgh,PA,15238,False,True,False,0.0,0.0,573850.0,0.0,0.0,,,,,,,,2,1986,1989
pittsburgh,"Mesh Robotics, LLC",mesh robotics,confirmed_grant,Pittsburgh,PA,15228-1050,False,True,False,0.0,5.0,1249488.0,0.0,0.0,,,,,MTG5VFEKNUP2,078669831,,2,2013,2018
pittsburgh,Metals Development Group Inc.,metals development,confirmed_grant,Pittsburgh,PA,15238,False,True,False,0.0,0.0,40000.0,0.0,0.0,,,,,,,,,1987,1987
pittsburgh,Metamorphic Surgical Devices,metamorphic surgical devices,confirmed_grant,Pittsburgh,PA,15238,False,True,False,0.0,0.0,849957.0,0.0,0.0,,,,,,,,,1996,1998
pittsburgh,Microbac Insulating Materials,microbac insulating materials,confirmed_grant,Ingomar,PA,15127,False,True,False,0.0,0.0,39320.0,0.0,0.0,,,,,,,,10,1987,1987
pittsburgh,"Micromed Systems, Inc.",micromed systems,confirmed_grant,Pittsburgh,PA,15206,False,True,False,0.0,0.0,347177.0,0.0,0.0,,,,,,,,,1989,1994
pittsburgh,Microsignal Corp.,microsignal,confirmed_grant,Butler,PA,16001,False,True,False,0.0,1.0,45762.0,0.0,0.0,,,,,,,,,1994,1994
pittsburgh,"Microtronics Assoc., Inc.",microtronics assoc,confirmed_grant,Pittsburgh,PA,15213,False,True,False,0.0,0.0,3363843.0,0.0,0.0,,,,,,,,9,1984,1992
pittsburgh,Mineral Separation Technologies Inc.,mineral separation technologies,confirmed_grant,Washington,PA,15301-6833,False,True,False,0.0,1.0,150000.0,0.0,0.0,,,,,HKN8PV9L9TH9,037646843,www.mineralseparationtechnologies.com,5,2018,2018
pittsburgh,Mobile Aspects Inc.,mobile aspects,confirmed_grant,Pittsburgh,PA,15222,False,True,False,0.0,2.0,201910.0,0.0,0.0,,,,,,,,6,2003,2003
pittsburgh,"Monitor Instruments Company, LLC",monitor instruments,confirmed_grant,Cheswick,PA,15024 0210,False,True,False,0.0,2.0,670000.0,0.0,0.0,,,,,,120182519,,9,2003,2004
pittsburgh,"Mosaix Software, Inc. ",mosaix software,confirmed_grant,Pittsburgh,PA,15238-2927,False,True,True,0.0,4.0,2233644.0,6.0,1750488.0,,,,,DKLMFLKPAB48,079478543,www.mosaixsoftware.com,23,2015,2019
pittsburgh,Mrm Engineers,mrm engineers,confirmed_grant,Pittsburgh,PA,15234,False,True,False,0.0,0.0,249500.0,0.0,0.0,,,,,,,,7,1985,1988
pittsburgh,Mycorr Tech Inc.,mycorr tech,confirmed_grant,Pittsburgh,PA,15238,False,True,False,0.0,0.0,290000.0,0.0,0.0,,,,,,,,,1989,1994
pittsburgh,NANOGRIPTECH,nanogriptech,confirmed_grant,PITTSBURGH,PA,15201-3109,False,True,False,0.0,11.0,4503644.35,0.0,0.0,,,,,MK6JRU43J294,829301378,https://www.nanogriptech.com,14,2009,2018
pittsburgh,"NEAR EARTH AUTONOMY, INC",near earth autonomy,confirmed_grant,PITTSBURGH,PA,15208-2517,False,True,False,0.0,39.0,29885529.65,0.0,0.0,,,,,MUJGFTMRJZJ8,078391304,http://www.nearearth.aero,84,2013,2025
pittsburgh,"NEO GEN SCREENING, INC.",neo gen screening,confirmed_grant,BRIDGEVILLE,PA,15017,False,True,False,0.0,3.0,3857081.0,0.0,0.0,,,,,,,,,1996,2002
pittsburgh,"NEOOLIFE, INC.",neoolife,confirmed_grant,PITTSBURGH,PA,15222-7603,False,True,True,0.0,1.0,553838.0,2.0,1107676.0,,,,,CPLLB64FCFA3,117866639,,2,2023,2023
pittsburgh,NIOUS TECHNOLOGIES INC,nious technologies,confirmed_grant,PITTSBURGH,PA,15238-1329,False,True,False,0.0,3.0,418604.0,0.0,0.0,,,,,UHULG21XMFC4,078601521,www.nioustech.com,1,2022,2024
pittsburgh,NOKOMIS INC,nokomis,confirmed_grant,CHARLEROI,PA,15022-1517,False,True,True,0.0,120.0,67857682.42,2.0,1140508.0,,,,,YAPUZLNJ1856,187594788,https://www.nokomisinc.com,44,2005,2025
pittsburgh,NOMOS CORPORATION,nomos,confirmed_grant,CRANBERRY TOWNSHIP,PA,16066,False,True,False,0.0,1.0,200000.0,0.0,0.0,,,,,,,,,2004,2004
pittsburgh,"NURELM, INC.",nurelm,confirmed_grant,PITTSBURGH,PA,15206-3968,False,True,False,0.0,6.0,5149789.0,0.0,0.0,,,,,PVYMNFMFXWL3,026754866,https://www.nurelm.com,16,2017,2024
pittsburgh,Naima Health LLC,naima health,confirmed_grant,Pittsburgh,PA,15206-2221,False,True,True,0.0,2.0,1220747.0,2.0,722795.0,,,,,NTJHVHU3L8L7,081081430,,2,2018,2020
pittsburgh,"NanoLambda, Inc.",nanolambda,confirmed_grant,Pittsburgh,PA,15238-1331,False,True,False,0.0,3.0,750000.0,0.0,0.0,,,,,,623601874,,4,2007,2011
pittsburgh,Neomag Inc,neomag,confirmed_grant,New Castle,PA,16101,False,True,False,0.0,0.0,47000.0,0.0,0.0,,,,,,,,,1988,1988
pittsburgh,"Neuronasal, LLC",neuronasal,confirmed_grant,Wexford,PA,15090-7960,False,True,True,0.0,1.0,478165.0,1.0,478165.0,,,,,R15HEJEEELK8,081273198,https://www.neuronasal.com,4,2024,2024
pittsburgh,"Neya Systems, LLC",neya systems,confirmed_grant,Wexford,PA,15090-,False,True,False,0.0,21.0,9385992.74,0.0,0.0,,,,,UPCAVJK49B56,831883868,www.neyasystems.com,13,2010,2017
pittsburgh,"Neya Systems, LLC (formerly Rhobotika, LLC)",neya systems formerly rhobotika,confirmed_grant,Wexford,PA,15090-8319,False,True,False,0.0,2.0,832171.73,0.0,0.0,,,,,,965516292,,3,2011,2012
pittsburgh,Noxso Corp,noxso,confirmed_grant,Bethel Park,PA,15102,False,True,False,0.0,0.0,98432.0,0.0,0.0,,,,,,,,22,1996,1996
pittsburgh,NuMoola ,numoola,confirmed_grant,Pittsburgh,PA,15222,False,True,False,0.0,1.0,256000.0,0.0,0.0,,,,,HX87B3JAGYZ3,081024589,,10,2022,2022
pittsburgh,O'donnell Consulting Engineers,o donnell consulting engineers,confirmed_grant,Bethel Park,PA,15102,False,True,False,0.0,1.0,414531.0,0.0,0.0,,,,,VH1PXHNANJM3,,,,1984,2010
pittsburgh,OBEEWAN TECHNOLOGIES INC,obeewan technologies,confirmed_grant,GLENSHAW,PA,,False,True,False,0.0,1.0,305000.0,0.0,0.0,,,,,TYAPUUJGGMF8,,,0,2025,2025
pittsburgh,"OMNIBUS MEDICAL DEVICES, LLC",omnibus medical devices,confirmed_grant,PITTSBURGH,PA,15234-1024,False,True,True,0.0,1.0,259611.0,1.0,259611.0,,,,,EHAGYBDBBEN7,117718174,,0,2023,2023
pittsburgh,OPTIMIZED MARKETS INC.,optimized markets,confirmed_grant,PITTSBURGH,PA,15232-2129,False,True,False,0.0,1.0,150000.0,0.0,0.0,,,,,U1NESTTEHC37,078834507,,3,2014,2014
pittsburgh,Oblivious Labs Inc.,oblivious labs,confirmed_grant,PITTSBURGH,PA,15208-2831,False,True,False,0.0,1.0,274988.0,0.0,0.0,,,,,HQ4VPTRSEKG8,,https://obliviouslabs.com,4,2024,2024
pittsburgh,"Oglevee, Ltd.",oglevee,confirmed_grant,Connellsville,PA,15425,False,True,False,0.0,0.0,515000.0,0.0,0.0,,,,,,,,,1983,1997
pittsburgh,Om Tech Inc,om tech,confirmed_grant,Brackenridge,PA,15014,False,True,False,0.0,0.0,49718.0,0.0,0.0,,,,,,,,18,1987,1987
pittsburgh,Omniview Inc.,omniview,confirmed_grant,Pittsburgh,PA,15076,False,True,False,0.0,0.0,661110.0,0.0,0.0,,,,,,,,,1991,1993
pittsburgh,PANTHER LEARNING SYSTEMS INC.,panther learning systems,confirmed_grant,PITTSBURGH,PA,15233-2248,False,True,False,0.0,1.0,200000.0,0.0,0.0,,,,,EYGLYT2YMZE8,041774221,http://www.peerceptiv.com,9,2021,2021
pittsburgh,PDF SOLUTIONS,pdf solutions,confirmed_grant,Pittsburgh,PA,15213,False,True,False,0.0,0.0,1309773.0,0.0,0.0,,,,,,,,6,1991,1998
pittsburgh,"PHFR, INC.",phfr,confirmed_grant,PITTSBURGH,PA,-,False,True,False,0.0,4.0,1476507.0,0.0,0.0,,,,,,602425949,,,2006,2010
pittsburgh,"PHLUX TECHNOLOGIES, INC",phlux technologies,confirmed_grant,PITTSBURGH,PA,15221-3909,False,True,False,0.0,3.0,1395766.0,0.0,0.0,,,,,C91LVZJEU1K8,117870908,https://www.phlux.io,2,2022,2025
pittsburgh,"PHT, Inc.",pht,confirmed_grant,Pittsburgh,PA,15235,False,True,False,0.0,0.0,832574.0,0.0,0.0,,,,,,014145523,www.pht-inc.com,3,1995,1996
pittsburgh,PITTMOSS LLC,pittmoss,confirmed_grant,AMBRIDGE,PA,15003-1426,False,True,False,0.0,1.0,147605.0,0.0,0.0,,,,,GFK2JMAKUWR2,076614781,,12,2022,2022
pittsburgh,POINT80 LLC,point80,confirmed_grant,MARS,PA,16046-3540,False,True,False,0.0,1.0,74864.0,0.0,0.0,,,,,ELZKLRK7XA84,117395478,https://builddie.com/,10,2024,2024
pittsburgh,"POWER 3D, INC",power 3d,confirmed_grant,PITTSBURGH,PA,15213-3715,False,True,False,0.0,1.0,303107.0,0.0,0.0,,,,,EPJWJXLBEJF9,,,2,2025,2025
pittsburgh,POWER SUPERCONDUCTOR APPLICATIONS CORP.,power superconductor applications,confirmed_grant,New Castle,PA,16101,False,True,False,0.0,3.0,1839271.0,0.0,0.0,,,,,,807936737,,7,1992,2007
pittsburgh,PRAYOG LABS LLC,prayog labs,confirmed_grant,PITTSBURGH,PA,15238-2920,False,True,False,0.0,1.0,2300000.0,0.0,0.0,,,,,SY2MPV7N15C8,079453563,,2,2018,2022
